neg,neu,pos,compound,datetime
0.0,1.0,0.0,0.0,2024-07-01 13:09:37.470131
0.0,1.0,0.0,0.0,2024-07-01 13:09:37.475959
0.0,0.722,0.278,0.4019,2024-07-01 13:09:37.476959
0.278,0.722,0.0,-0.4019,2024-07-01 13:14:58.695147
0.0,1.0,0.0,0.0,2024-07-01 13:14:58.695147
0.0,1.0,0.0,0.0,2024-07-01 13:14:58.702803
0.0,1.0,0.0,0.0,2024-07-01 13:14:58.704901
0.0,0.906,0.094,0.34,2024-07-01 13:14:58.705907
0.278,0.722,0.0,-0.4019,2024-07-01 13:38:55.393949
0.0,1.0,0.0,0.0,2024-07-01 13:38:55.393949
0.0,1.0,0.0,0.0,2024-07-01 13:38:55.393949
0.0,1.0,0.0,0.0,2024-07-01 13:38:55.402909
0.0,1.0,0.0,0.0,2024-07-01 13:38:55.403692
0.0,0.787,0.213,0.4019,2024-07-01 13:38:55.403692
0.205,0.795,0.0,-0.4767,2024-07-01 13:38:55.403692
0.0,0.503,0.497,0.836,2024-07-01 13:38:55.419739
0.0,1.0,0.0,0.0,2024-07-01 13:38:55.419739
0.0,1.0,0.0,0.0,2024-07-01 13:38:55.424053
0.0,1.0,0.0,0.0,2024-07-01 13:38:55.424053
0.136,0.782,0.082,-0.3818,2024-07-01 13:38:55.433988
0.0,0.444,0.556,0.6124,2024-07-01 13:38:55.436490
0.0,0.758,0.242,0.4939,2024-07-01 13:38:55.436490
0.0,0.698,0.302,0.5142,2024-07-01 13:38:55.444300
0.306,0.694,0.0,-0.5267,2024-07-01 13:38:55.444300
0.0,0.522,0.478,0.7506,2024-07-01 13:38:55.452672
0.0,1.0,0.0,0.0,2024-07-01 13:38:55.456349
0.0,1.0,0.0,0.0,2024-07-01 13:38:55.456504
0.0,0.709,0.291,0.5719,2024-07-01 13:38:55.458917
0.0,0.684,0.316,0.5719,2024-07-01 15:07:54.374376
0.0,0.6,0.4,0.6114,2024-07-01 15:21:23.143998
0.0,1.0,0.0,0.0,2024-07-01 15:21:23.147613
